Name,Class,Latitude,Longitude
Santuari de la Mare de Déu de Paller,Esglesia,42.266739,1.875941
Santuari de la Mare de Déu de Queralt,Esglesia,42.107625,1.827195
Santuari de la Mare de Déu del Camí,Esglesia,41.631981,1.252836
Santuari de la Mare de Déu del Coll,Esglesia,41.957843,2.52442
Santuari de la Mare de Déu del Far,Esglesia,42.021111,2.536583
Santuari de la Mare de Déu del Guilar,Esglesia,42.206475,2.650447
Santuari de la Mare de Déu del Mont,Esglesia,42.258465,2.707135
Santuari de la Mare de Déu del Montgoi,Esglesia,41.338717,1.175087
Santuari de la Mare de Déu del Remei,Esglesia,42.419944,1.89025
Santuari de la Mare de Déu del Roure,Esglesia,42.324245,2.911133
Santuari de la Mare de Déu del Salgar,Esglesia,41.89327,1.012972
Santuari de la Mare de Déu dels Àngels ,Esglesia,41.984587,2.908851
Santuari de la Mare de Déu dels Àngels de la Petja,Esglesia,40.785754,0.53012
Santuari de la Mare de Déu dels Munts,Esglesia,42.078506,2.152235
Santuari de la Mare de Déu d’Argimon,Esglesia,41.830585,2.635885
Santuari de la Serra,Esglesia,41.378639,1.15725
Santuari de la Verge de la Salut,Esglesia,41.688972,2.314000
Santuari de Lourdes,Esglesia,41.852639,2.222111
Santuari de Lurdes de la Nou,Esglesia,42.163028,1.884583
Santuari de Lurdes,Esglesia,42.008806,2.038528
Santuari de Paretdelgada,Esglesia,41.213667,1.175389
Santuari de Sant Grau d’Ardenya,Esglesia,41.759582,2.948878
Santuari de Sant Magí de Brufaganya,Esglesia,41.484581,1.448357
Santuari de Sant Ramon Nonat,Esglesia,41.72597,1.36914
Santuari de Santa Anna de Claret,Esglesia,41.776883,1.860936
Santuari de Santa Margarida de Vinyoles,Esglesia,42.139143,2.123161
Santuari de Santa Maria de Cabrera,Esglesia,42.073333,2.407806
Santuari de Santa Maria de Foix,Esglesia,41.415042,1.5641
Santuari de Santa Maria de La Guàrdia,Esglesia,42.002779,1.922972
Santuari de Santa Maria de l’Om,Esglesia,42.150109,3.063711
Santuari de Santa Maria de Pinós,Esglesia,41.838027,1.540251
Santuari de Santa Maria de Puig-aguilar,Esglesia,42.155444,1.660167
Santuari de Santa Maria de Quadres,Esglesia,42.386528,1.837111
Santuari de Santa Maria d’Ivorra,Esglesia,41.766773,1.387542
Santuari de Santa Marina ,Esglesia,41.035146,0.848822
Santuari del Miracle,Esglesia,41.914717,1.525164
Santuari del Remei,Esglesia,41.994881,1.503082
Santuari del Tallat,Esglesia,41.482139,1.137572
Santuari dels Arcs,Esglesia,42.141349,2.585088
Santuari i Hostatgeria de Sant Ferriol,Esglesia,42.198,2.668667
Església de Sant Climent de Tor,EsglesiaFortificada,42.088952,3.067261
Església de Sant Cristòfol de Figuera,EsglesiaFortificada,41.810214,1.689167
Església de Sant Cristòfol de Fonolleres ,EsglesiaFortificada,42.021061,3.052217
Església de Sant Esteve de la Doma,EsglesiaFortificada,41.686250,2.277861
Església de Sant Esteve,EsglesiaFortificada,41.989936,2.957261
Església de Sant Feliu de Boada,EsglesiaFortificada,41.973818,3.125421
Església de Sant Iscle i Santa Victòria,EsglesiaFortificada,42.03228,3.057007
Església de Sant Martí de Fontanilles,EsglesiaFortificada,42.011926,3.107614
Església de Sant Pau,EsglesiaFortificada,41.602111,2.625972
Església de Santa Maria de Fonteta,EsglesiaFortificada,41.950313,3.057418
Església fortificada de la Tallada,EsglesiaFortificada,42.080059,3.05592
Església fortificada de Sant Esteve de Maranyà,EsglesiaFortificada,42.092059,3.046507
Església fortificada de Sant Feliu ,EsglesiaFortificada,42.02225,3.030056
Església fortificada de Sant Julià de Rabós ,EsglesiaFortificada,42.379044,3.028734
Església fortificada de Sant Martí de Llampaies,EsglesiaFortificada,42.121083,2.936833
Església fortificada de Sant Martí del Far d’Empordà,EsglesiaFortificada,42.251865,2.996185
Església fortificada de Sant Sebastià,EsglesiaFortificada,42.322495,3.184603
Església fortificada de Santa Àgata,EsglesiaFortificada,42.372667,2.921000
Església fortificada de Santa Eugènia de Saus,EsglesiaFortificada,42.132389,2.978667
Església fortificada de Santa Eulàlia,EsglesiaFortificada,42.036242,3.03442
Església fortificada de Santa Maria de Vilamacolum ,EsglesiaFortificada,42.195011,3.058405
Església fortificada de Vilatenim,EsglesiaFortificada,42.271194,2.994889
Església parroquial de Sant Esteve,EsglesiaFortificada,42.249583,2.914917
Església parroquial de Sant Esteve,EsglesiaFortificada,42.143667,2.954806
Església parroquial de Sant Llorenç,EsglesiaFortificada,41.777556,2.730639
Església parroquial de Sant Pere,EsglesiaFortificada,41.988117,3.109704
Església parroquial de Santa Maria,EsglesiaFortificada,42.084165,2.987447
Antic convent de Sant Domènec,Monestir,42.432643,1.928213
Antic convent de Sant Francesc,Monestir,41.664397,1.276479
Cartoixa de Montalegre,Monestir,41.489139,2.254861
Cartoixa d’Escaladei,Monestir,41.257111,0.809861
Convent de la Mare de Déu de Gràcia,Monestir,41.357333,0.663306
Convent de l’església del Carme,Monestir,41.72464,1.82613
Convent de Sant Agustí,Monestir,42.039831,3.124961
Convent de Sant Andreu,Monestir,41.64864,1.4063
Convent de Sant Bartomeu de Bell-Lloc,Monestir,42.308639,3.008028
Convent de Sant Bartomeu,Monestir,41.620456,1.00883
Convent de Sant Domènec,Monestir,41.79371,0.809474
Convent de Sant Domènec,Monestir,41.985611,2.827942
Convent de Sant Francesc,Monestir,41.345226,1.697304
Convent de Santa clara,Monestir,40.812389,0.524556
Convent de Santa Maria de Gràcia,Monestir,42.135111,3.119806
Convent del Carme,Monestir,42.307500,3.009722
Convent dels Trinitaris,Monestir,41.657372,1.086689
Monestir Cistercenc de Santa Maria de Vallsanta,Monestir,41.566914,1.16207
Monestir de Cellers,Monestir,41.815266,1.487961
Monestir de la Mare de Déu dels Àngels d’Avinganya,Monestir,41.449088,0.389682
Monestir de Mas Colom,Monestir,41.669611,1.125056
Monestir de Montserrat,Monestir,41.593346,1.83742
Monestir de Poblet,Monestir,41.380806,1.082608
Monestir de Roca-rossa,Monestir,41.697176,2.641209
Monestir de Sant Benet,Monestir,41.742639,1.89925
Monestir de Sant Cugat del Vallès ,Monestir,41.473969,2.085126
Monestir de Sant Daniel,Monestir,41.988421,2.833572
Monestir de Sant Esteve,Monestir,42.120556,2.769444
Monestir de Sant Feliu de Guíxols ,Monestir,41.780219,3.026539
Monestir de Sant Joan de les Abadesses,Monestir,42.232475,2.285969
Monestir de Sant Joan les Fonts ,Monestir,42.217636,2.514968
Monestir de Sant Llorenç de Sous,Monestir,42.254681,2.714921
Monestir de Sant Llorenç del Munt,Monestir,41.641222,2.018056
Monestir de Sant Llorenç,Monestir,42.235167,1.875194
Monestir de Sant Pere de Casserres,Monestir,42.001617,2.34071
Monestir de Sant Pere de Galligants,Monestir,41.988748,2.826536
Monestir de Sant Pere de la Portella,Monestir,42.103775,1.950862
Monestir de Sant Pere de Rodes,Monestir,42.323333,3.166111
Monestir de Sant Salvador de la Vedella,Monestir,42.169167,1.8625
Monestir de Sant Salvador,Monestir,41.748396,2.557425
Monestir de Sant Salvi de Cladells,Monestir,41.87219,2.57578
Monestir de Sant Sebastià dels Gorgs,Monestir,41.380644,1.765692
Monestir de Santa Clara,Monestir,41.720361,1.835503
Monestir de Santa Magdalena de Conangle,Monestir,41.971403,2.32075
Monestir de Santa Maria de Bellpuig de les Avellanes,Monestir,41.87534,0.757635
Monestir de Santa Maria de Gualter,Monestir,41.928101,1.198274
Monestir de Santa Maria de l&#8217;Estany ,Monestir,41.869141,2.112535
Monestir de Santa Maria de Lillet,Monestir,42.24279,1.993286
Monestir de Santa Maria de Lluçà,Monestir,42.0505,2.035333
Monestir de Santa Maria de Ripoll ,Monestir,42.201328,2.190565
Monestir de Santa Maria de Serrateix,Monestir,41.946319,1.776447
Monestir de Santa Maria de Solius,Monestir,41.814806,2.962222
Monestir de Santa Maria de Vallbona,Monestir,41.524601,1.088403
Monestir de Santa Maria del Mar,Monestir,41.850322,3.111883
Monestir de Santa Maria del Priorat,Monestir,41.780392,1.434816
Monestir de Santa Maria d’Amer,Monestir,42.01,2.601944
Monestir de Santa Maria d’Escarp,Monestir,41.430949,0.355513
Monestir de Santa Maria,Monestir,42.067917,2.912444
Monestir de Santa Maria,Monestir,42.248083,2.813472
Monestir de Santes Creus,Monestir,41.346218,1.364
Monestir del Sant Sepulcre de Palera,Monestir,42.223946,2.698723
Restes del convent de Sant Francesc d’Assís,Monestir,41.982696,2.822183
Aiguamolls de l’Empordà,Altres,42.225028,3.092250
Ajuntament de Belianes,Altres,41.561847,1.017722
Antic Hospital de Santa Magdalena,Altres,41.379689,1.161678
Antic Hospital de Santa Maria,Altres,41.612712,0.623544
Antic Hospital de Santa Tecla,Altres,41.11909,1.25871
Antiga Casa de la Procura,Altres,41.247944,0.810917
Aqüeducte de Canaletes,Altres,41.480142,2.148362
Aqüeducte de l’Arquebisbe,Altres,41.122556,1.254944
Aqüeducte romà de Can Cua,Altres,41.641361,2.681306
Aqüeducte romà dels Arquets,Altres,41.288917,1.562722
Arc de Berà,Altres,41.173306,1.469139
Arcs apuntats,Altres,41.117185,1.258922
Asil del Sant Crist,Altres,41.582806,1.60975
Banys Àrabs,Altres,41.988197,2.825746
Banys Jueus,Altres,42.199076,2.700422
Bullidor de la Llet i Empedrats,Altres,42.275836,1.816662
Búnquer al Coll de Balaguer,Altres,40.965,0.871167
Búnquer antiaeri,Altres,41.627,2.707056
Búnquer del Canós,Altres,41.685917,1.197861
Búnquer del Serrat de les Forques,Altres,41.877,1.015667
Búnquers de les Cases d&#8217;Alcanar,Altres,40.552633,0.530816
Búnquers de les Torres,Altres,42.331389,3.036389
Búnquers de Martinet,Altres,42.357250,1.685028
Búnquers de Punta Falconera,Altres,42.235472,3.218194
Ca la Garsa,Altres,41.117268,1.258971
Cal Sílio,Altres,41.346417,2.040583
Campanar de Santa Maria,Altres,41.347073,1.697775
Can Barraquer,Altres,41.347028,2.045500
Can Figueres,Altres,42.199116,2.699828
Can Jan de la Farrès,Altres,42.148075,2.779651
Can Torrents,Altres,41.347389,2.045806
Carrer del Càcul,Altres,41.862083,3.073583
Casa Aguiló,Altres,41.377056,1.163
Casa Agullana,Altres,41.985011,2.826217
Casa de la Diputació del General ,Altres,40.813611,0.521083
Casa de la Pia Almoina,Altres,41.118543,1.257827
Casa de la Vila,Altres,41.37672,1.16133
Casa de les vídues,Altres,41.828409,2.892467
Casa del Governador,Altres,41.716228,2.932653
Casa Desclergue,Altres,41.376391,1.16163
Casa Grego,Altres,40.813606,0.522512
Casal de Vilalba,Altres,41.630708,2.349447
Catalunya en miniatura,Altres,41.358889,1.985833
Celler Cooperatiu,Altres,41.016603,0.512679
Celler Cooperatiu de Gandesa,Altres,41.054932,0.44037
Cementiri de Lloret,Altres,41.70175,2.83621
Cementiri de Sinera,Altres,41.577139,2.546417
Circ Romà,Altres,41.116238,1.25706
Claustre de l’església de Sant Pere de les Puel•les,Altres,41.567778,2.013472
Claustre de Sant Domènec,Altres,42.307222,3.008333
Clot dels nens xics,Altres,41.857317,1.424222
Colònia Güell,Altres,41.362556,2.028306
Columbari Romà,Altres,41.306139,1.356278
Columbari,Altres,41.703761,1.2234
Conjunt de Feners,Altres,42.2105,1.698861
Cúria Reial,Altres,42.198402,2.699505
Dolmen de Castelltallat,Altres,41.811944,1.678611
Dolmen de la Cova d’en Daina,Altres,41.856944,2.9925
Dolmen de La Paborda,Altres,42.344178,1.960681
Dolmen de les Closes ,Altres,42.098444,2.732278
Dolmen de les Maioles,Altres,41.666806,1.594306
Dolmen de Llanera,Altres,41.898667,1.475778
Dolmen de Molers,Altres,42.229461,1.762229
Dolmen de Puigseslloses,Altres,41.947722,2.296556
Dolmen de Sant Corneli,Altres,42.015278,2.423111
Dolmen de Sequers de Gasala,Altres,41.855889,2.294444
Dolmen de Serra Cavallera,Altres,41.627222,2.115556
Dolmen de Sòls de Riu,Altres,41.983472,1.203028
Dolmen del Mas Bou-Serenys,Altres,41.831667,2.996667
Dolmen dels Tres Reis,Altres,41.68475,1.579861
Dou del Bastareny,Altres,42.268339,1.799161
El Pont Alt,Altres,41.225917,1.114722
El Pont Sec,Altres,41.227778,1.112778
El Roure de la Senyora,Altres,42.065944,2.150611
Els Ponts del Portal de més Amunt,Altres,41.215944,1.13525
Els Trullets,Altres,41.696529,0.630152
Empúries,Altres,42.134722,3.120556
Espais naturals del Delta del Llobregat ,Altres,41.302500,2.122222
Estany de Banyoles,Altres,42.120222,2.753472
Estany de la Guinardera,Altres,41.485194,2.056472
Estany de Malniu,Altres,42.472639,1.791333
Estany de Puigcerdà,Altres,42.436322,1.926931
Estany d’Ivars i Vila-sana,Altres,41.682361,0.948528
Estanys de la Pera,Altres,42.456594,1.598832
Estudi General,Altres,41.985988,2.827343
Far del Cap-Aspre,Altres,41.608167,2.646389
Fonda dels Àngels,Altres,41.376706,1.162595
Font de la Juliana,Altres,41.540167,0.898556
Font de la Plaça de la Vall,Altres,41.913361,1.67875
Font Gòtica,Altres,40.813556,0.5215
Font Vella o Pou Àrab de Portell,Altres,41.742039,1.383036
Fornet de Sant Salvador ,Altres,41.491389,0.873056
Fortalesa Ibèrica dels Vilars,Altres,41.568524,0.953995
Fòrum de la Colònia,Altres,41.114611,1.248583
Fòrum provincial,Altres,41.117775,1.25903
Gorg del Salt,Altres,42.13575,1.999194
Hospital de Pelegrins de Sant Pere de Rodes,Altres,42.323417,3.165333
Hospital de Sant Jaume,Altres,42.18125,2.48725
Hospital de Sant Llàtzer,Altres,41.997222,2.824722
Hostal del Cavaller,Altres,41.77734,2.7313
Jardí botànic Mar i Murtra,Altres,41.676667,2.801944
Jardí Botànic Pinya de Rosa,Altres,41.686281,2.81111
Jardins de Santa Clotilde,Altres,41.691344,2.825612
Jardins del Príncep,Altres,40.817,0.525972
La Llotja,Altres,41.929825,2.255228
La Pabordia,Altres,41.986444,2.825447
La Pia Almoina,Altres,41.987161,2.825443
La Pleta,Altres,41.274694,1.914833
Les Fonts del Llobregat,Altres,42.28225,2.01285
Llotja del Blat,Altres,40.808694,0.519167
Llotja,Altres,42.000447,3.06766
Lo Calvari,Altres,41.688822,0.622186
L’Amfiteatre romà,Altres,41.114568,1.258805
L’Avenc,Altres,42.005361,2.441972
Màgic món del tren,Altres,41.905389,2.281739
Mas Figueró,Altres,41.979733,3.04465
Masia de Can Franch de Vilandeny,Altres,41.976315,1.684927
Mina de petroli de Riutort,Altres,42.252306,1.921222
Molí de Buida-sacs,Altres,41.931398,1.640478
Molí de Gualta,Altres,42.027667,3.104111
Molí de Querol,Altres,42.027072,1.399434
Molí del Rovellat,Altres,41.21605,1.133606
Molí dels cups,Altres,42.009856,1.565692
Molí d’Albió,Altres,41.562222,1.270083
Molins de la Vila,Altres,41.375062,1.177239
Museu d&#8217;Història dels Jueus,Altres,41.985978,2.825279
Museu d’Història,Altres,41.634333,2.161389
Museu i Necròpolis Paleocristians,Altres,41.115914,0.238681
Necròpolis de Ceuró ,Altres,42.01528,1.382008
Niu de metralladores,Altres,41.744231,1.225761
Pantà de La Baells,Altres,42.121139,1.876639
Pantà de la Llosa del Cavall,Altres,42.119417,1.603833
Pantà de Sant Ponç ,Altres,41.962778,1.606944
Parc de l&#8217;Agulla,Altres,41.749028,1.840889
Parc de les coves prehistòriques,Altres,42.160417,2.746056
Parc de Torreblanca,Altres,41.37938,2.054281
Parc Natural del Delta de l’Ebre,Altres,40.646028,0.717139
Parc Samà,Altres,41.10553,1.02044
Pati de l’Abadia,Altres,41.74807,2.55693
Pedrera del Mèdol,Altres,41.1385,1.338667
Pleta de les Pallargues  I,Altres,41.738019,1.195311
Pleta de les Pallargues II,Altres,41.779167,1.212778
Pletes de Concabella,Altres,41.742661,1.22715
Pletes de Mont-roig,Altres,41.734189,1.174911
Pletes de Mont-Ros,Altres,41.737289,1.366139
Pont de les Arnaules,Altres,41.702222,1.863333
Pont de les Caixes,Altres,41.162,1.223472
Pont de l’Arcada,Altres,41.379444,1.869167
Pont del Clop,Altres,42.073611,1.435528
Pont del Diable,Altres,41.145925,1.243935
Pont Llarg Aqüeducte de la Sèquia de Manresa,Altres,41.742062,1.821319
Pont Nou,Altres,41.45,1.691636
Portal costa de les Monges,Altres,42.308861,3.008167
Portal dels jueus,Altres,40.817306,0.526389
Portal dels Romeus,Altres,40.813333,0.5225
Portal d’Albanyà,Altres,42.304167,2.720306
Porxos de Cal Malet,Altres,41.376586,1.161188
Porxos del carrer Merceria,Altres,41.118317,1.257683
Pou de Gel,Altres,41.511616,0.917939
Pou de poble,Altres,41.511206,0.9185
Refugi antiaeri de la Garriga,Altres,41.684680,2.289018
Reials Col·legis,Altres,40.814806,0.524944
Salí de Cambrils,Altres,42.134592,1.392443
Seminari menor de la Conreria,Altres,41.491698,2.25282
Sepulcre de Ramon Folch de Cardona ,Altres,41.620456,1.00883
Sepulcre Megalític dels Plans de Ferran,Altres,41.569167,1.453611
Sindicat agrícola,Altres,41.654258,1.416356
Temple Romà,Altres,41.929217,2.256933
Termes romanes ,Altres,41.347361,2.046333
Termes romanes,Altres,41.634500,2.161583
Tines de la Casa de les Tines,Altres,41.72825,1.875306
Tines de les Balmes Roges,Altres,41.693056,1.916194
Tines del BledaTines del Tosques i Tines d&#8217;en Ricardo,Altres,41.701292,1.896997
